species_tree,fam_species,order_species,sc,habitat,long_x,lat_y,b_nisc,g_nisc,p_nisc,nisc
Anastomus_lamelligerus,Ciconiidae,Ciconiiformes,1,4,25.19760483,-3.263479175,0,0,0,0
Anastomus_oscitans,Ciconiidae,Ciconiiformes,0,4,84.49703015,21.16041262,0,0,0,0
Andigena_cucullata,Ramphastidae,Piciformes,1,1,-67.81713914,-15.8124608,1,0,0,1
Andigena_hypoglauca,Ramphastidae,Piciformes,1,1,-76.4131631,-4.978432369,1,0,0,1
Andigena_laminirostris,Ramphastidae,Piciformes,1,1,-78.56578377,0.047582812,1,0,0,1
Andigena_nigrirostris,Ramphastidae,Piciformes,1,6,-74.97047878,3.989427955,1,0,0,1
Androdon_aequatorialis,Trochilidae,Caprimulgiformes,1,1,-77.29615294,4.514470583,0,0,0,0
Anhima_cornuta,Anhimidae,Anseriformes,0,4,-58.42533922,-6.359800428,0,0,0,0
Anhinga_anhinga,Anhingidae,Suliformes,0,6,-61.75085816,-5.879228905,0,0,0,0
Anhinga_melanogaster,Anhingidae,Suliformes,0,6,94.08889843,15.13890264,0,0,0,0
Anhinga_novaehollandiae,Anhingidae,Suliformes,0,6,136.72862,-23.59134854,0,0,0,0
Anhinga_rufa,Anhingidae,Suliformes,0,6,22.93502387,-3.573185379,0,0,0,0
Anodorhynchus_glaucus,Psittacidae,Psittaciformes,1,6,NA,NA,1,1,0,1
Anodorhynchus_hyacinthinus,Psittacidae,Psittaciformes,1,1,-52.70962911,-11.9407258,1,0,0,1
Anodorhynchus_leari,Psittacidae,Psittaciformes,1,1,-38.84849406,-9.812492541,1,0,0,1
Anopetia_gounellei,Trochilidae,Caprimulgiformes,0,1,-41.43541839,-9.661594156,0,0,0,0
Anorrhinus_austeni,Bucerotidae,Bucerotiformes,0,1,100.1855139,19.26092904,0,0,0,0
Anorrhinus_galeritus,Bucerotidae,Bucerotiformes,0,6,108.266188,1.158145025,0,0,0,0
Anorrhinus_tickelli,Bucerotidae,Bucerotiformes,0,1,98.75130579,14.85991188,0,0,0,0
Anous_minutus,Laridae,Charadriiformes,0,6,-63.450069,18.594606,0,0,0,0
Anous_stolidus,Laridae,Charadriiformes,0,6,-129.7643225,13.66751432,0,0,0,0
Anous_tenuirostris,Laridae,Charadriiformes,0,5,57.22443735,-19.10440187,0,0,0,0
Anser_albifrons,Anatidae,Anseriformes,0,6,-131.7082832,66.53974668,0,0,0,0
Anser_anser,Anatidae,Anseriformes,0,6,74.1687776,52.87501515,0,0,0,0
Anser_brachyrhynchus,Anatidae,Anseriformes,0,6,-19.66689803,72.45242966,0,0,0,0
Anser_cygnoides,Anatidae,Anseriformes,0,6,112.5518133,49.93222374,0,0,0,0
Anser_erythropus,Anatidae,Anseriformes,0,6,95.11997666,68.52895205,0,0,0,0
Anser_fabalis,Anatidae,Anseriformes,0,4,105.5057273,65.04877548,0,0,0,0
Anser_indicus,Anatidae,Anseriformes,0,6,86.97533022,41.39743842,0,0,0,0
Anser_serrirostris,Anatidae,Anseriformes,0,6,NA,NA,0,0,0,0
Anseranas_semipalmata,Anseranatidae,Anseriformes,0,6,137.4242756,-20.54057768,0,0,0,0
Anthocephala_berlepschi,Trochilidae,Caprimulgiformes,1,1,NA,NA,0,0,0,0
Anthocephala_floriceps,Trochilidae,Caprimulgiformes,1,1,-75.09216811,5.314783398,0,0,0,0
Anthracoceros_albirostris,Bucerotidae,Bucerotiformes,0,6,99.76055018,14.29272852,0,0,0,0
Anthracoceros_coronatus,Bucerotidae,Bucerotiformes,0,6,80.77671966,19.10819916,0,0,0,0
Anthracoceros_malayanus,Bucerotidae,Bucerotiformes,0,6,109.0118296,0.648278745,0,0,0,0
Anthracoceros_marchei,Bucerotidae,Bucerotiformes,0,6,118.6719013,9.925588307,0,0,0,0
Anthracoceros_montani,Bucerotidae,Bucerotiformes,0,1,120.0476641,5.197718538,0,0,0,0
Anthracothorax_aurulentus,Trochilidae,Caprimulgiformes,1,6,-70.72960843,18.83456096,0,0,0,0
Anthracothorax_dominicus,Trochilidae,Caprimulgiformes,1,6,-70.72960843,18.83456096,0,0,0,0
Anthracothorax_mango,Trochilidae,Caprimulgiformes,1,6,-77.31089921,18.15643155,0,0,0,0
Anthracothorax_nigricollis,Trochilidae,Caprimulgiformes,1,6,-58.88822962,-9.650838205,0,0,0,0
Anthracothorax_prevostii,Trochilidae,Caprimulgiformes,1,6,-88.20895633,15.84303896,0,0,0,0
Anthracothorax_veraguensis,Trochilidae,Caprimulgiformes,1,1,-81.75389853,8.259317626,0,0,0,0
Anthracothorax_viridigula,Trochilidae,Caprimulgiformes,1,6,-54.13004567,1.647376691,0,0,0,0
Anthracothorax_viridis,Trochilidae,Caprimulgiformes,1,6,-66.47591436,18.22772381,0,0,0,0
Antrostomus_arizonae,Caprimulgidae,Caprimulgiformes,0,6,NA,NA,0,0,0,0
Anurolimnas_castaneiceps,Caprimulgidae,Caprimulgiformes,0,6,-74.31485342,-5.566681735,0,0,0,0
Anurolimnas_fasciatus,Caprimulgidae,Caprimulgiformes,0,6,-71.00807916,-5.209201495,0,0,0,0
Anurolimnas_viridis,Caprimulgidae,Caprimulgiformes,0,6,-56.50885134,-7.380018709,0,0,0,0
Anurophasis_monorthonyx,Phasianidae,Galliformes,0,2,138.2789819,-4.12499886,0,0,0,0
Apalharpactes_mackloti,Trogonidae,Trogoniformes,1,1,99.74988955,0.685081771,0,0,0,0
Apalharpactes_reinwardtii,Trogonidae,Trogoniformes,1,1,106.4766876,-6.753837029,0,0,0,0
Apaloderma_aequatoriale,Trogonidae,Trogoniformes,1,6,15.11774778,1.213522856,1,0,0,1
Apaloderma_narina,Trogonidae,Trogoniformes,1,6,23.93813651,-3.849575146,0,1,0,1
Apaloderma_vittatum,Trogonidae,Trogoniformes,1,1,29.23649683,-3.28711855,1,1,1,1
Aphantochroa_cirrochloris,Trochilidae,Caprimulgiformes,1,6,-45.84059546,-20.08992305,0,0,0,0
Aphriza_virgata,Scolopacidae,Charadriiformes,0,5,-147.8838438,63.71052182,0,0,0,0
Aplopelia_larvata,Columbidae,Columbiformes,1,1,29.23545581,-5.29366999,0,0,0,0
Aprosmictus_erythropterus,Psittaculidae,Psittaciformes,1,3,141.4924761,-21.64699123,1,1,0,1
Aprosmictus_jonquillaceus,Psittaculidae,Psittaciformes,1,6,125.1166232,-9.170602457,1,1,0,1
Aptenodytes_forsteri,Spheniscidae,Sphenisciformes,1,5,50.52965296,-71.04612009,1,0,0,1
Aptenodytes_patagonicus,Spheniscidae,Sphenisciformes,1,5,-14.19685016,-51.386462,1,0,0,1
Apteryx_australis,Apterygidae,Apterygiformes,0,6,167.3602064,-45.62126935,0,0,0,0
Apteryx_haastii,Apterygidae,Apterygiformes,0,3,172.1472502,-41.52218407,0,0,0,0
Apteryx_mantelli,Apterygidae,Apterygiformes,0,6,175.3889156,-37.96676693,0,0,0,0
Apteryx_owenii,Apterygidae,Apterygiformes,0,3,175.1521469,-37.42827176,0,0,0,0
Apteryx_rowi,Apterygidae,Apterygiformes,0,1,NA,NA,0,0,0,0
Apus_acuticauda,Apodidae,Caprimulgiformes,0,6,91.64200127,25.25622152,0,0,0,0
Apus_affinis,Apodidae,Caprimulgiformes,0,6,29.86341048,2.992045672,0,0,0,0
Apus_alexandri,Apodidae,Caprimulgiformes,0,6,-24.32712229,15.82109369,0,0,0,0
Apus_apus,Apodidae,Caprimulgiformes,0,2,56.81023057,51.04573794,0,0,0,0
Apus_balstoni,Apodidae,Caprimulgiformes,0,6,46.67011217,-19.45567097,0,0,0,0
Apus_barbatus,Apodidae,Caprimulgiformes,0,1,30.1547537,-21.62846871,0,0,0,0
Apus_batesi,Apodidae,Caprimulgiformes,0,1,5.391444951,4.721650524,0,0,0,0
Apus_berliozi,Apodidae,Caprimulgiformes,0,6,48.02071736,5.923454356,0,0,0,0
Apus_bradfieldi,Apodidae,Caprimulgiformes,0,6,17.72997452,-24.06676158,0,0,0,0
Apus_caffer,Apodidae,Caprimulgiformes,0,3,24.3576976,-2.330488146,0,0,0,0
Apus_cooki,Apodidae,Caprimulgiformes,0,6,NA,NA,0,0,0,0
Apus_horus,Apodidae,Caprimulgiformes,0,6,28.17389924,-18.39186004,0,0,0,0
Apus_leuconyx,Apodidae,Caprimulgiformes,0,1,NA,NA,0,0,0,0
Apus_niansae,Apodidae,Caprimulgiformes,0,6,38.91817882,6.719467577,0,0,0,0
Apus_nipalensis,Apodidae,Caprimulgiformes,0,6,106.2431618,16.36365771,0,0,0,0
Apus_pacificus,Apodidae,Caprimulgiformes,0,6,118.4645269,48.43784863,0,0,0,0
Apus_pallidus,Apodidae,Caprimulgiformes,0,6,20.18817624,30.84192429,0,0,0,0
Apus_salimalii,Apodidae,Caprimulgiformes,0,6,NA,NA,0,0,0,0
Apus_unicolor,Apodidae,Caprimulgiformes,0,6,-15.72749936,28.81316454,0,0,0,0
Aquila_adalberti,Accipitridae,Accipitriformes,0,3,-4.925977437,39.18707447,0,0,0,0
Aquila_africana,Accipitridae,Accipitriformes,0,6,13.67644483,1.971161266,0,0,0,0
Aquila_audax,Accipitridae,Accipitriformes,0,6,134.5692725,-26.17977309,0,0,0,0
Aquila_chrysaetos,Accipitridae,Accipitriformes,0,6,31.76941194,54.43443684,0,0,0,0
Aquila_clanga,Accipitridae,Accipitriformes,0,6,69.38302381,55.98342915,0,0,0,0
Aquila_fasciata,Accipitridae,Accipitriformes,0,6,60.33646081,28.02637358,0,0,0,0
Aquila_gurneyi,Accipitridae,Accipitriformes,0,6,140.182193,-5.024667847,0,0,0,0
Aquila_hastata,Accipitridae,Accipitriformes,0,6,81.1473427,21.64737458,0,0,0,0
Aquila_heliaca,Accipitridae,Accipitriformes,0,6,70.9300543,50.29850061,0,0,0,0
Aquila_nipalensis,Accipitridae,Accipitriformes,0,6,82.83366375,46.93992237,0,0,0,0
Aquila_pomarina,Accipitridae,Accipitriformes,0,6,28.46959897,49.21246348,0,0,0,0
Aquila_rapax,Accipitridae,Accipitriformes,0,3,30.49208347,3.640169899,0,0,0,0
Aquila_verreauxii,Accipitridae,Accipitriformes,0,6,29.10054116,-9.720201208,0,0,0,0
Aquila_wahlbergi,Accipitridae,Accipitriformes,0,6,24.11350985,-6.693654662,0,0,0,0
Ara_ambiguus,Psittacidae,Psittaciformes,1,1,-79.33460568,7.846179536,1,1,0,1
Ara_ararauna,Psittacidae,Psittaciformes,1,3,-60.809618,-6.642623426,1,1,0,1
Ara_chloropterus,Psittacidae,Psittaciformes,1,1,-61.91865373,-5.294795834,1,1,0,1
Ara_glaucogularis,Psittacidae,Psittaciformes,1,3,-65.16809076,-13.82732124,1,1,0,1
Ara_macao,Psittacidae,Psittaciformes,1,6,-63.75459579,-3.033858644,1,1,0,1
Ara_militaris,Psittacidae,Psittaciformes,1,1,-74.12391824,-3.446200365,1,1,0,1
Ara_rubrogenys,Psittacidae,Psittaciformes,1,1,-64.8643566,-18.29049331,1,1,0,1
Ara_severus,Psittacidae,Psittaciformes,1,6,-64.98080588,-4.353195932,1,1,0,1
Ara_tricolor,Psittacidae,Psittaciformes,1,NA,NA,NA,1,1,0,1
Aramides_albiventris,Rallidae,Gruiformes,0,6,-58.80025769,-8.851104253,0,0,0,0
Aramides_axillaris,Rallidae,Gruiformes,0,6,-78.43371646,12.06596237,0,0,0,0
Aramides_cajanea,Rallidae,Gruiformes,0,6,-58.80025769,-8.851104253,0,0,0,0
Aramides_calopterus,Rallidae,Gruiformes,0,6,-71.57385848,-5.748295925,0,0,0,0
Aramides_mangle,Rallidae,Gruiformes,0,6,-39.75279456,-8.371483415,0,0,0,0
Aramides_saracura,Rallidae,Gruiformes,0,6,-50.04924705,-25.33087122,0,0,0,0
Aramides_wolfi,Rallidae,Gruiformes,0,6,-77.50401937,5.377634596,0,0,0,0
Aramides_ypecaha,Rallidae,Gruiformes,0,6,-53.95891378,-21.57574272,0,0,0,0
Aramidopsis_plateni,Rallidae,Gruiformes,0,1,121.5153098,-0.821445768,0,0,0,0
Aramus_guarauna,Aramidae,Gruiformes,0,6,-58.37294944,-11.27337284,0,0,0,0
Aratinga_acuticaudata,Psittacidae,Psittaciformes,1,3,-59.10283251,-17.90955745,1,1,0,1
Aratinga_auricapillus,Psittacidae,Psittaciformes,1,6,-43.46860488,-17.83639629,1,1,0,1
Aratinga_brevipes,Psittacidae,Psittaciformes,1,1,-110.9852702,18.77935278,0,1,0,1
Aratinga_chloroptera,Psittacidae,Psittaciformes,1,1,-71.44535202,18.90399038,0,1,0,1
Aratinga_erythrogenys,Psittacidae,Psittaciformes,1,6,-79.99853198,-2.954521625,0,1,0,1
Aratinga_euops,Psittacidae,Psittaciformes,1,6,-78.66033031,21.54858791,0,1,0,1
Aratinga_finschi,Psittacidae,Psittaciformes,1,6,-83.79272985,10.63266837,0,1,0,1
Aratinga_holochlora,Psittacidae,Psittaciformes,1,1,-97.05542604,20.86536294,0,1,0,1
Aratinga_jandaya,Psittacidae,Psittaciformes,1,6,-44.26225742,-6.855451151,1,1,0,1
Aratinga_leucophthalma,Psittacidae,Psittaciformes,1,6,-58.052356,-13.15516279,0,1,0,1
Aratinga_maculata,Psittacidae,Psittaciformes,1,1,NA,NA,1,1,0,1
Aratinga_mitrata,Psittacidae,Psittaciformes,1,1,-67.29589086,-18.55183966,0,1,0,1
Aratinga_solstitialis,Psittacidae,Psittaciformes,1,3,-57.99826237,1.625419453,0,1,0,1
Aratinga_wagleri,Psittacidae,Psittaciformes,1,1,-75.07473204,-0.735293784,0,1,0,1
Aratinga_weddellii,Psittacidae,Psittaciformes,1,6,-68.81089234,-8.164864399,1,1,0,1
Arborophila_ardens,Phasianidae,Galliformes,1,1,109.5095948,18.8623663,1,0,0,1
Arborophila_atrogularis,Phasianidae,Galliformes,1,6,94.52351417,24.77155015,1,0,0,1
Arborophila_brunneopectus,Phasianidae,Galliformes,1,1,102.1084461,19.48058886,1,0,0,1
Arborophila_cambodiana,Phasianidae,Galliformes,1,1,103.2003793,12.46060454,1,0,0,1
Arborophila_campbelli,Phasianidae,Galliformes,1,6,101.8958506,4.601452836,1,0,0,1
Arborophila_crudigularis,Phasianidae,Galliformes,1,1,121.0936042,23.78257264,1,0,0,1
Arborophila_davidi,Phasianidae,Galliformes,1,1,107.2988652,11.86726943,1,0,0,1
Arborophila_gingica,Phasianidae,Galliformes,1,3,115.2632917,25.76537562,1,0,0,1
Arborophila_hyperythra,Phasianidae,Galliformes,1,1,115.1759725,2.251695848,1,0,0,1
Arborophila_javanica,Phasianidae,Galliformes,1,1,108.7502828,-7.268610604,1,0,0,1
Arborophila_mandellii,Phasianidae,Galliformes,1,1,92.92491663,27.73269421,1,0,0,1
Arborophila_orientalis,Phasianidae,Galliformes,1,1,113.2567963,-8.034302311,1,0,0,1
Arborophila_rolli,Phasianidae,Galliformes,1,1,97.72982039,3.481344373,1,0,0,1
Arborophila_rubrirostris,Phasianidae,Galliformes,1,1,99.70631979,0.72499599,1,0,0,1
Arborophila_rufipectus,Phasianidae,Galliformes,1,6,103.5667677,28.66406679,1,0,0,1
Arborophila_rufogularis,Phasianidae,Galliformes,1,1,95.89626911,23.40421811,1,0,0,1
Arborophila_sumatrana,Phasianidae,Galliformes,1,1,101.676726,-2.053557286,1,0,0,1
Arborophila_torqueola,Phasianidae,Galliformes,1,6,92.06721043,27.27050255,1,0,0,1
Archilochus_alexandri,Trochilidae,Caprimulgiformes,1,6,-111.4605221,37.5661255,0,0,0,0
Archilochus_colubris,Trochilidae,Caprimulgiformes,1,1,-88.05319211,42.93889845,0,0,0,0
Ardea_cinerea,Ardeidae,Pelecaniformes,0,6,59.39878815,25.27094365,0,0,0,0
Ardea_cocoi,Ardeidae,Pelecaniformes,0,6,-58.53878285,-13.36175742,0,0,0,0
Ardea_goliath,Ardeidae,Pelecaniformes,0,4,22.1920115,0.428621608,0,0,0,0
Ardea_herodias,Ardeidae,Pelecaniformes,0,6,-100.3973957,43.33710631,0,0,0,0
Ardea_humbloti,Ardeidae,Pelecaniformes,0,4,45.80881637,-18.25612439,0,0,0,0
Ardea_insignis,Ardeidae,Pelecaniformes,0,6,93.21042141,27.35423188,0,0,0,0
Ardea_melanocephala,Ardeidae,Pelecaniformes,0,6,21.50691286,-2.49999845,0,0,0,0
Ardea_pacifica,Ardeidae,Pelecaniformes,0,4,135.1432577,-25.6785391,0,0,0,0
Ardea_picata,Ardeidae,Pelecaniformes,0,6,131.4937947,-13.77648959,0,0,0,0
Ardea_purpurea,Ardeidae,Pelecaniformes,0,4,50.7136432,12.52877172,0,0,0,0
Ardea_sumatrana,Ardeidae,Pelecaniformes,0,6,126.1411454,-4.102774682,0,0,0,0
Ardeola_bacchus,Ardeidae,Pelecaniformes,1,6,114.3712338,33.7394149,1,0,0,1
Ardeola_grayii,Ardeidae,Pelecaniformes,0,6,79.75798147,23.10248946,0,0,0,0
Ardeola_idae,Ardeidae,Pelecaniformes,0,4,46.82542442,-19.09754418,0,0,0,0
Ardeola_ralloides,Ardeidae,Pelecaniformes,0,6,24.20224694,0.097278883,0,0,0,0
Ardeola_rufiventris,Ardeidae,Pelecaniformes,1,6,27.80765246,-12.10294548,1,0,0,1
Ardeola_speciosa,Ardeidae,Pelecaniformes,0,6,114.902769,-0.436130905,0,0,0,0
Ardeotis_arabs,Otididae,Otidiformes,0,6,19.2340439,13.98942611,0,0,0,0
Ardeotis_australis,Otididae,Otidiformes,0,6,133.4207875,-24.39103364,0,0,0,0
Ardeotis_kori,Otididae,Otidiformes,0,3,26.3144094,-16.41781658,0,0,0,0
Ardeotis_nigriceps,Otididae,Otidiformes,0,6,74.33717029,22.7911808,0,0,0,0
Arenaria_interpres,Scolopacidae,Charadriiformes,0,6,-127.7904311,72.64554552,0,0,0,0
Arenaria_melanocephala,Scolopacidae,Charadriiformes,0,5,-163.3009462,63.59367442,0,0,0,0
Argusianus_argus,Phasianidae,Galliformes,0,1,108.3932476,1.095597419,0,0,0,0
Asio_abyssinicus,Strigidae,Strigiformes,0,6,34.91767388,4.761836312,0,0,0,0
Asio_capensis,Strigidae,Strigiformes,0,2,28.06586327,-10.6105655,0,0,0,0
Asio_flammeus,Strigidae,Strigiformes,0,6,4.432867223,45.32921169,0,0,0,0
Asio_madagascariensis,Strigidae,Strigiformes,0,6,46.67998847,-19.4776159,0,0,0,0
Asio_otus,Strigidae,Strigiformes,0,3,22.8672125,50.57394461,0,0,0,0
Asio_stygius,Strigidae,Strigiformes,0,1,-59.00984737,-12.80657974,0,0,0,0
Aspatha_gularis,Momotidae,Coraciiformes,1,1,-90.32483771,15.29449785,1,1,0,1
Atelornis_crossleyi,Brachypteraciidae,Coraciiformes,1,1,48.50281533,-17.73478073,1,1,0,1
Atelornis_pittoides,Brachypteraciidae,Coraciiformes,1,6,47.36924647,-19.21817634,1,1,1,1
Athene_brama,Strigidae,Strigiformes,0,6,82.88117528,22.1757182,0,0,0,0
Athene_cunicularia,Strigidae,Strigiformes,0,6,-78.65694108,0.604452692,0,0,0,0
Athene_granti,Strigidae,Strigiformes,0,1,NA,NA,0,0,0,0
Athene_malaitae,Strigidae,Strigiformes,0,1,NA,NA,0,0,0,0
Athene_noctua,Strigidae,Strigiformes,0,6,59.04777112,41.41797204,0,0,0,0
Athene_roseoaxillaris,Strigidae,Strigiformes,0,1,NA,NA,0,0,0,0
Atlantisia_rogersi,Rallidae,Gruiformes,0,6,-12.68223808,-37.30226508,0,0,0,0
Attagis_gayi,Thinocoridae,Charadriiformes,0,3,-69.41595613,-27.64362937,0,0,0,0
Attagis_malouinus,Thinocoridae,Charadriiformes,0,6,-71.19267262,-47.81032922,0,0,0,0
Atthis_ellioti,Trochilidae,Caprimulgiformes,1,1,-90.13097387,15.19668955,0,0,0,0
Atthis_heloisa,Trochilidae,Caprimulgiformes,1,1,-101.6281668,20.6729132,0,0,0,0
Augastes_lumachella,Trochilidae,Caprimulgiformes,1,1,-41.954617,-12.70090385,0,0,0,0
Augastes_scutatus,Trochilidae,Caprimulgiformes,1,1,-43.40431682,-17.85020436,0,0,0,0
Aulacorhynchus_albivitta,Ramphastidae,Piciformes,1,6,-78.63442279,0.880206233,1,1,0,1
Aulacorhynchus_coeruleicinctis,Ramphastidae,Piciformes,1,1,-69.63692714,-14.78689496,1,1,0,1
Aulacorhynchus_derbianus,Ramphastidae,Piciformes,1,1,-67.83942877,-2.244270828,1,1,0,1
Aulacorhynchus_haematopygus,Ramphastidae,Piciformes,1,6,-76.0024859,3.352272993,1,1,0,1
Aulacorhynchus_huallagae,Ramphastidae,Piciformes,1,1,-77.28017002,-7.905862775,1,1,0,1
Aulacorhynchus_prasinus,Ramphastidae,Piciformes,1,6,-78.63442279,0.880206233,1,1,0,1
Aulacorhynchus_sulcatus,Ramphastidae,Piciformes,1,6,-68.46468704,9.963484133,1,1,0,1
Aulacorhynchus_whitelianus,Ramphastidae,Piciformes,1,1,NA,NA,1,1,0,1
Aviceda_cuculoides,Accipitridae,Accipitriformes,0,6,20.99630963,-4.02133469,0,0,0,0
Aviceda_jerdoni,Accipitridae,Accipitriformes,0,6,107.2402525,6.490952114,0,0,0,0
Aviceda_leuphotes,Accipitridae,Accipitriformes,0,6,100.7877318,23.73821744,0,0,0,0
Aviceda_madagascariensis,Accipitridae,Accipitriformes,0,6,47.2663577,-18.17043513,0,0,0,0
Aviceda_subcristata,Accipitridae,Accipitriformes,0,6,141.7437096,-13.12160443,0,0,0,0
Avocettula_recurvirostris,Trochilidae,Caprimulgiformes,1,6,-56.26936742,-2.087027716,0,0,0,0
Aythya_affinis,Anatidae,Anseriformes,1,6,-121.3557164,57.83391799,0,0,0,0
Aythya_americana,Anatidae,Anseriformes,1,6,-111.1944306,48.99909957,0,0,0,0
Aythya_australis,Anatidae,Anseriformes,1,6,135.4338883,-26.03810814,0,0,0,0
Aythya_baeri,Anatidae,Anseriformes,1,6,124.9215459,50.01226872,0,0,0,0
Aythya_collaris,Anatidae,Anseriformes,1,4,-101.9142096,53.10236958,0,0,0,0
Aythya_ferina,Anatidae,Anseriformes,1,6,68.15278027,54.79016884,0,0,0,0
Aythya_fuligula,Anatidae,Anseriformes,1,6,82.84734445,59.43822422,0,0,0,0
Aythya_innotata,Anatidae,Anseriformes,1,4,48.55207478,-14.36290621,0,0,0,0
Aythya_marila,Anatidae,Anseriformes,1,6,-135.1609606,63.75899988,0,0,0,0
Aythya_novaeseelandiae,Anatidae,Anseriformes,1,6,172.5753773,-41.82779904,0,0,0,0
Aythya_nyroca,Anatidae,Anseriformes,1,6,48.32088825,46.08396606,0,0,0,0
Aythya_valisineria,Anatidae,Anseriformes,1,6,-124.6161583,58.66478324,0,0,0,0
Balaeniceps_rex,Balaenicipitidae,Pelecaniformes,0,6,30.85189038,0.166773756,0,0,0,0
Balearica_pavonina,Gruidae,Gruiformes,0,6,23.87091268,10.68860767,0,0,0,0
Balearica_regulorum,Gruidae,Gruiformes,0,6,29.85112857,-12.94255473,0,0,0,0
Bambusicola_fytchii,Phasianidae,Gruiformes,0,6,97.73737908,23.05512048,0,0,0,0
Bambusicola_sonorivox,Phasianidae,Gruiformes,0,3,NA,NA,0,0,0,0
Bambusicola_thoracicus,Phasianidae,Gruiformes,1,3,112.6719864,28.43938471,1,0,0,1
Barnardius_zonarius,Psittaculidae,Psittaciformes,1,6,133.1622978,-27.56703289,1,1,0,1
Bartramia_longicauda,Scolopacidae,Charadriiformes,0,6,-106.1152088,49.72275486,0,0,0,0
Baryphthengus_martii,Momotidae,Coraciiformes,1,6,-68.86518389,-6.237530181,1,1,0,1
Baryphthengus_ruficapillus,Momotidae,Coraciiformes,1,6,-48.25047127,-21.60820945,1,1,0,1
Batrachostomus_affinis,Podargidae,Caprimulgiformes,0,6,108.4820589,5.836207839,0,0,0,0
Batrachostomus_auritus,Podargidae,Caprimulgiformes,0,6,113.3457189,0.739511872,0,0,0,0
Batrachostomus_chaseni,Podargidae,Caprimulgiformes,0,1,NA,NA,0,0,0,0
Batrachostomus_cornutus,Podargidae,Caprimulgiformes,0,6,111.168013,0.421573017,0,0,0,0
Batrachostomus_harterti,Podargidae,Caprimulgiformes,0,1,115.0896783,2.411769252,0,0,0,0
Batrachostomus_hodgsoni,Podargidae,Caprimulgiformes,0,1,97.00324268,22.47735135,0,0,0,0
Batrachostomus_javensis,Podargidae,Caprimulgiformes,0,6,104.8010938,4.662420291,0,0,0,0
Batrachostomus_mixtus,Podargidae,Caprimulgiformes,0,1,115.4233529,2.972279866,0,0,0,0
Batrachostomus_moniliger,Podargidae,Caprimulgiformes,0,1,78.1222394,9.69551071,0,0,0,0
Batrachostomus_poliolophus,Podargidae,Caprimulgiformes,0,1,108.8747657,2.077520654,0,0,0,0
Batrachostomus_septimus,Podargidae,Caprimulgiformes,0,1,123.1609254,11.84724597,0,0,0,0
Batrachostomus_stellatus,Podargidae,Caprimulgiformes,0,1,110.3029433,0.459221222,0,0,0,0
Biziura_lobata,Anatidae,Anseriformes,0,6,141.9030931,-34.17464252,0,0,0,0
Blythipicus_pyrrhotis,Picidae,Piciformes,0,1,104.4206355,23.54549952,0,0,0,0
Blythipicus_rubiginosus,Picidae,Piciformes,0,6,108.4290064,1.12956417,0,0,0,0
Boissonneaua_flavescens,Trochilidae,Caprimulgiformes,1,1,-74.87718845,4.634330857,0,0,0,0
Boissonneaua_jardini,Trochilidae,Caprimulgiformes,1,1,-77.09184079,2.898582859,0,0,0,0
Boissonneaua_matthewsii,Trochilidae,Caprimulgiformes,1,6,-76.58250179,-7.479393499,0,0,0,0
Bolbopsittacus_lunulatus,Psittaculidae,Psittaciformes,1,6,123.1922197,12.05941154,1,1,0,1
Bolborhynchus_ferrugineifrons,Psittacidae,Psittaciformes,1,6,-76.10333784,3.053648836,0,1,0,1
Bolborhynchus_lineola,Psittacidae,Psittaciformes,1,1,-85.01822846,9.394878356,0,1,0,1
Bolborhynchus_orbygnesius,Psittacidae,Psittaciformes,1,1,-71.58363499,-13.56720234,0,1,0,1
Bonasa_bonasia,Phasianidae,Galliformes,0,1,86.39256666,59.50100119,0,0,0,0
Bonasa_sewerzowi,Phasianidae,Galliformes,0,3,101.3583635,30.93369648,0,0,0,0
Bonasa_umbellus,Phasianidae,Galliformes,0,1,-108.8756758,54.81368848,0,0,0,0
Bostrychia_bocagei,Threskiornithidae,Pelecaniformes,1,6,6.558011618,0.174074074,0,0,0,0
Bostrychia_carunculata,Threskiornithidae,Pelecaniformes,1,6,39.15300001,9.476760622,0,0,0,0
Bostrychia_hagedash,Threskiornithidae,Pelecaniformes,1,6,21.30221485,-1.548586195,0,0,0,0
Bostrychia_olivacea,Threskiornithidae,Pelecaniformes,1,6,12.63253406,1.550444548,0,0,0,0
Bostrychia_rara,Threskiornithidae,Pelecaniformes,1,6,19.75362979,-0.97123191,0,0,0,0
Botaurus_lentiginosus,Ardeidae,Pelecaniformes,0,6,-98.80000366,49.42260455,0,0,0,0
Botaurus_pinnatus,Ardeidae,Pelecaniformes,0,6,-63.21584343,-15.43617551,0,0,0,0
Botaurus_poiciloptilus,Ardeidae,Pelecaniformes,0,4,146.9715719,-34.39076858,0,0,0,0
Botaurus_stellaris,Ardeidae,Pelecaniformes,0,6,78.33921653,50.95198022,0,0,0,0
Brachygalba_albogularis,Galbulidae,Galbuliformes,1,6,-70.91429145,-8.469349106,0,0,0,0
Brachygalba_goeringi,Galbulidae,Galbuliformes,1,3,-69.20008538,8.753386728,0,0,0,0
Brachygalba_lugubris,Galbulidae,Galbuliformes,1,6,-58.50635006,-5.142963587,0,0,0,0
Brachygalba_salmoni,Galbulidae,Galbuliformes,1,6,-76.35664038,8.200846452,0,0,0,0
