Wavelength[nm];Acvu1;Acvu2;Acvu3;Agag1;Agag2;Agag3;Alsc_db1 ;Alsc_db2 ;Alsc_db3 ;Alsc_dg1;Alsc_dg2;Alsc_dg3;Alsc_lb1;Alsc_lb2;Alsc_lb3;Amgu_p1 ;Amgu_p2 ;Amgu_p3 ;Amgu1 ;Amgu2 ;Amgu3 ;Cisa1;Cisa2;Cisa3;Cobe_db1 ;Cobe_db2 ;Cobe_db3 ;Cobe_lb1 ;Cobe_lb2 ;Cobe_lb3 ;Cypa_b1;Cypa_b2;Cypa_b3;Nesp_b1;Nesp_b2;Nesp_b3;Nesp_db1;Nesp_db2;Nesp_db3;Poma_b1;Poma_b2;Poma_b3;Poma_p1;Poma_p2;Poma_p3;Psch1;Psch2;Psch3;Psoo1;Psoo2;Psoo3;Psro_b1 ;Psro_b2 ;Psro_b3 ;Pymo1 ;Pymo2 ;Pymo3 ;Tasy1;Tasy2;Tasy3
320,27;46,5674049;45,55542025;50,77337627;26,97358966;18,54286741;23,50219679;15,03649968;12,3140856;20,81590759;10,63711417;5,871832083;11,93391577;6,800507701;24,59719447;21,15224837;28,96237551;23,20995868;21,03087831;25,13557901;23,40527993;32,162517;15,50230191;18,12422766;13,21500404;6,017811479;5,621129614;6,411685366;20,46370989;27,69986708;16,92661151;32,33359104;19,15195116;17,75722149;4,806840576;4,44289014;4,803178882;4,138347143;3,629530552;3,76441049;12,00724946;10,09332275;4,73998683;9,149203583;8,455853795;8,742842208;3,637812961;4,107503332;3,701313519;13,98048947;8,691850595;13,18383186;11,26882484;10,31532006;14,0546315;10,49296407;14,38243827;9,609088484;11,52301485;19,85218509;22,03764549
320,866;47,26148477;46,20803659;51,24838948;27,04789285;18,55892405;23,52452509;15,19190844;12,43722302;20,95515968;10,71717447;5,951486615;12,01948336;6,855663553;24,5801495;21,1632128;29,3925197;23,38402558;21,17761314;25,62348851;23,6315922;32,47905492;15,5259442;18,27757428;13,27275576;5,982388724;5,672287743;6,279493925;20,70254501;27,82052903;17,05986061;32,41599822;19,16667266;17,9287193;4,853022713;4,516901733;4,902677421;4,205370285;3,691243659;3,84087281;12,14144601;10,22437628;4,834151051;9,267458011;8,611975459;8,832564591;3,698579134;4,174144568;3,730402434;14,29202748;8,820764905;13,44892904;11,34960578;10,41235531;14,2072241;10,45798864;14,47872935;9,588851516;11,55150362;20,02087168;22,25998466
321,461;47,80541105;46,92935572;51,96052431;27,20810462;18,76553295;23,55425356;15,0693132;12,39246358;20,88106296;10,71030289;5,821614039;11,8588227;6,761084039;24,33629776;20,87439201;29,84160515;23,820166;21,72563745;25,99064631;24,04068738;32,9452798;15,6199179;18,29105536;13,41974218;6,022845731;5,716437336;6,384991435;20,96558211;28,00827519;17,19620303;32,82538122;19,45150957;18,13369461;4,798215039;4,450843237;4,809099633;4,162781126;3,647648192;3,771232185;12,16422824;10,32641818;4,899045729;9,374055422;8,669107984;8,917813314;3,665506944;4,049602532;3,662394376;14,50759241;9,026911656;13,61284839;11,46825282;10,57739199;14,43687722;10,52980318;14,52332771;9,671516067;11,63644764;20,25544601;22,40212428
322,056;48,44931887;47,64979542;52,49342044;27,25699307;18,58336444;23,66337561;15,11223664;12,45025088;21,00426019;10,76738077;5,863930941;11,89478005;6,809816741;24,25663081;20,85205097;30,16024193;24,17047943;21,79783373;26,2659678;24,15828089;33,36632437;15,68157572;18,37903157;13,35833584;6,065762626;5,722538955;6,358264496;21,25259832;28,23760684;17,33522736;32,91572635;19,54163218;18,25360118;4,86291554;4,571930661;4,885929542;4,206304099;3,71004499;3,801762316;12,29971301;10,38279393;4,938898479;9,428970502;8,655825924;9,025665489;3,682750096;4,137624692;3,720312646;14,59202979;9,123928878;13,86597621;11,54754015;10,63083449;14,40933486;10,4358465;14,51334256;9,67545401;11,55716535;20,2212658;22,439028
322,651;49,19239018;48,44393998;53,26475986;27,2172818;18,74323463;23,71894352;15,21759089;12,50331176;21,13158849;10,81576886;5,911300671;12,00861722;6,847968995;24,18983479;20,75130058;30,61002087;24,42848292;22,02557284;26,58102372;24,4491958;33,7085944;15,84400793;18,53549218;13,53122855;5,979846823;5,769711887;6,309763987;21,55339986;28,43947392;17,44723204;33,10402571;19,63119478;18,40652027;4,923177331;4,586504224;4,963861671;4,217981153;3,715312733;3,888884277;12,38772983;10,43154104;5,03335586;9,544868265;8,775879667;9,132947811;3,693505269;4,131425842;3,726047571;14,9878779;9,517027116;14,33137578;11,75141669;10,72362141;14,58722093;10,55528984;14,61082037;9,694314688;11,64029091;20,43676427;22,72718231
323,246;50,04184239;49,2121598;53,99726392;27,57387424;18,89858981;23,8102027;15,20561053;12,45152364;21,1785866;10,69734577;5,863451045;11,94434692;6,796113115;23,86091019;20,51367472;30,92710797;24,75941809;22,25218189;26,9917554;24,66786606;33,96231394;16,09112693;18,63951526;13,6953662;6,094977478;5,739982773;6,300285239;21,76744038;28,67314028;17,54312094;33,28397157;19,80194625;18,48161184;4,891792422;4,554217577;4,963097274;4,236658361;3,700817523;3,85156416;12,52596843;10,5008371;5,141662684;9,602561855;8,894307662;9,284998707;3,628255856;4,083955539;3,700368259;15,30364698;9,646750737;14,59002497;11,76811985;10,77139339;14,78494651;10,48806307;14,69857163;9,658234923;11,80188926;20,63586163;22,72387551
323,842;50,66356309;50,01891425;54,61753664;27,54771275;18,8946279;23,87653088;15,25201805;12,55203373;21,33069054;10,7637182;5,937912041;12,02453347;6,864312962;23,68538286;20,50813416;31,1997993;25,08170573;22,54446901;27,34111592;24,98790767;34,56760255;16,11323786;18,71307242;13,69297313;6,051072289;5,654508044;6,282095249;22,13461549;29,04361082;17,66631721;33,39239797;19,8911396;18,61882325;4,953848099;4,669096295;5,010985885;4,276011865;3,705684193;3,888395695;12,64262357;10,63420498;5,213506544;9,710299855;8,933806099;9,382586112;3,692921108;4,14931571;3,763905576;15,50009392;9,941506541;14,89872362;11,81495577;10,84900825;14,85942168;10,4137606;14,65014179;9,670773873;11,77928635;20,58026017;22,83138879
324,437;51,36172227;50,70480119;55,33956398;27,63050078;19,00973693;23,95804987;15,27668007;12,53912568;21,33183092;10,76294082;5,934096044;11,95940306;6,834267619;23,56119426;20,33630761;31,74658528;25,35921865;22,79380334;27,52842701;25,2127483;34,80348816;16,26245062;18,86958153;13,74141826;6,108640223;5,778438869;6,429374639;22,30207814;29,33212323;17,87843888;33,61120209;20,02992428;18,74900649;4,949807879;4,670942157;5,04248284;4,305147941;3,727183085;3,889120232;12,71890893;10,64378473;5,242104719;9,761677146;9,03743259;9,475022273;3,68541377;4,111219996;3,769983985;15,89537709;10,12706;15,23274509;12,03239356;11,07590355;15,05782839;10,50010835;14,92967672;9,778418912;11,83375829;20,74542281;23,00343082
325,032;52,02950082;51,46198888;56,01742054;27,76295017;18,99570059;24,07544415;15,28086858;12,61973898;21,44700965;10,7872655;5,894323654;11,87788882;6,838933454;23,43597367;20,09016562;32,00412547;25,67481733;22,98176589;28,02490618;25,57842032;35,13079852;16,4031329;18,95575621;13,99145566;6,178667472;5,885763957;6,367519621;22,60352791;29,64279891;18,03772498;33,90636688;20,25456914;18,88533654;5,012663401;4,650789861;5,101141271;4,331275528;3,69841786;3,866437444;12,78893128;10,69478483;5,330826667;9,903851881;9,155069732;9,713412306;3,707406622;4,081012225;3,71195565;16,06443223;10,32408285;15,47073552;12,11520832;11,15901009;15,1935307;10,48041055;14,95503736;9,82495867;11,83689116;20,85889879;23,04451799
325,627;52,55512571;52,13462069;56,40038813;27,87690821;18,86128266;24,21019342;15,40951839;12,57826962;21,50185611;10,74075231;5,895778723;11,94807752;6,877462062;23,24739797;20,00434495;32,27321675;26,05096212;23,16991618;28,23070466;25,82479592;35,4878387;16,5315002;19,03279748;13,98811646;6,209730211;5,930980981;6,371263833;22,89019484;29,79930151;18,1836892;34,03575956;20,51821144;19,07655153;4,975936836;4,716073318;5,040035651;4,335377326;3,762430854;3,915340561;12,91467027;10,73501671;5,387772498;9,953258432;9,211747408;9,730970728;3,710172812;4,074636635;3,71809572;16,23204122;10,54310351;15,70663832;12,21887379;11,24811969;15,29432365;10,59323244;15,06772827;9,827430472;11,81960645;20,80032857;23,09450596
326,222;53,09911775;52,56576267;56,95963551;27,9864058;19,11136648;24,21957522;15,33129021;12,63837664;21,53658751;10,7508378;5,84866097;11,92058073;6,823645447;22,89388389;19,6947906;32,70054147;26,3054791;23,41128976;28,38578012;26,00116418;35,80133149;16,48638305;18,9759398;14,15918814;6,151037075;5,866253529;6,310579363;22,98677912;29,80729994;18,18715655;34,09638671;20,58287518;19,06869072;4,994501592;4,680487204;5,075383655;4,33674909;3,709487285;3,907984914;12,8842574;10,80331795;5,388233421;9,947329569;9,227693452;9,777306924;3,671915446;4,050774762;3,695552933;16,42808774;10,74063634;15,82869926;12,23110266;11,32533844;15,33622785;10,52532196;14,95950302;9,847461676;11,98693554;20,92527989;23,27708942
326,817;53,72473588;53,36711178;57,47546222;27,95155877;19,02509916;24,17437373;15,330752;12,68539446;21,61995815;10,69844207;5,867217763;11,83576844;6,774870372;22,80160777;19,6521145;32,98331418;26,53383075;23,63129379;28,65608659;26,18048388;36,06464392;16,75895983;19,16435407;14,14363134;6,177731826;5,844890007;6,308595397;23,43066212;30,24765422;18,4482314;34,26353274;20,62106319;19,29523283;4,974451364;4,648302902;5,025953619;4,26408142;3,679700375;3,867512358;13,01225243;10,84724044;5,531573757;10,10637406;9,328301319;9,883221526;3,628594721;4,007539119;3,661009061;16,71180631;10,99368276;16,19020646;12,42138643;11,40374631;15,48497335;10,44230313;15,13747056;9,85828074;11,93939863;21,00785171;23,36537037
327,412;54,18213033;53,78621428;57,96902213;28,08029963;19,20694531;24,35963652;15,40966823;12,7497;21,65377332;10,74049202;5,965750412;11,91998033;6,798939522;22,68070833;19,44508246;33,35111957;26,85937325;23,91533735;28,98904473;26,30765812;36,39198026;16,73836265;19,1885039;14,11197333;6,253225244;5,945757772;6,407642322;23,59791602;30,41714029;18,53806747;34,36054706;20,75999022;19,37676123;5,109399409;4,778287051;5,134961664;4,363011146;3,786780696;3,947643765;13,05896891;10,92242569;5,555379854;10,15335824;9,337716255;10,05213737;3,695573672;4,072738583;3,758908477;16,83777768;11,14998083;16,47215435;12,60873432;11,64341647;15,60751756;10,58421734;15,15320687;9,89670404;11,8952181;21,09583759;23,34343048
328,007;54,7465904;54,3973613;58,40750547;28,22197464;19,07671157;24,25841048;15,50613344;12,72433285;21,73785725;10,65744982;5,884847792;11,72858689;6,781693481;22,54440452;19,33500373;33,56158081;27,04011007;24,04734966;29,14313636;26,46980369;36,50562974;16,98489159;19,4201801;14,19815156;6,272992589;5,954348853;6,23691285;23,87324272;30,43750366;18,6160387;34,42177899;20,77884255;19,52483348;5,087501886;4,795371537;5,104863702;4,356752833;3,79365766;3,962563132;13,19004525;10,95223047;5,593832908;10,24991805;9,364953887;10,13975865;3,671770285;4,019854987;3,701864959;17,07756749;11,42539202;16,74150941;12,65819124;11,65714719;15,73002334;10,49570943;15,22182767;9,856911093;12,03737883;21,24852127;23,52470631
328,602;55,11070148;55,03219857;58,93642661;28,23771312;19,11151883;24,42510671;15,38765529;12,74812075;21,85244108;10,71140323;5,860798321;11,75687173;6,783113676;22,23902554;19,2121902;33,63738855;27,35459595;24,21939855;29,30770269;26,63392994;36,67684762;16,94168761;19,38072779;14,33715306;6,33199424;5,987845416;6,380469494;24,13700588;30,71239719;18,77692859;34,54194959;20,89377209;19,59281637;5,086057917;4,744794173;5,083844242;4,337774614;3,796301211;3,912233032;13,26844159;11,0439885;5,682484183;10,31246344;9,409310499;10,17373102;3,700774073;3,980840144;3,69960132;17,41116145;11,47988322;16,96490098;12,70213854;11,75601674;15,89246925;10,62836073;15,26156229;9,941987486;11,96762183;21,09909231;23,5083448
329,197;55,72791573;55,42609526;59,45897151;28,3622354;19,40713113;24,5666397;15,5085285;12,8827592;21,96045317;10,68212802;5,827524932;11,77474972;6,776257067;22,03610982;19,01663652;34,03721203;27,53054782;24,50640249;29,55239916;26,89425572;37,14104554;17,21386932;19,47680483;14,48157839;6,261077613;5,979383368;6,304812016;24,3281903;30,97402215;18,8833033;34,51055237;20,95311336;19,6107609;5,093514354;4,783617281;5,13951581;4,356526548;3,760749887;3,926783511;13,40250418;11,14472525;5,732145976;10,39836936;9,6173307;10,35871139;3,739346985;3,990883201;3,692423607;17,72681899;11,67230935;17,35030886;12,86695704;11,84859039;16,01334698;10,63514053;15,42535952;10,00605552;12,00639575;21,27176862;23,67397441
329,792;56,24670873;56,04615247;59,90896499;28,25560168;19,28051311;24,49633023;15,52107608;12,85149377;21,9444281;10,74148202;5,826039666;11,7926616;6,767296855;21,87287439;18,88562662;34,42563942;27,83516344;24,67136191;29,78784849;26,97499384;37,39920335;17,22851275;19,6371437;14,51411772;6,330694514;6,017017442;6,266809869;24,45654456;31,14397156;19,00206253;34,65193152;21,21451015;19,81855598;5,096283688;4,802028579;5,122861662;4,46057685;3,761448112;3,988613619;13,41541464;11,06453371;5,790310914;10,38798555;9,66496178;10,42312801;3,670314942;3,987826056;3,652924922;17,86415188;12,09258093;17,60350778;12,92821237;11,93634725;16,14371232;10,61336484;15,41420541;10,09182816;12,01772782;21,49147314;23,61757583
330,387;56,84307034;56,68607786;60,51455464;28,38493937;19,33464419;24,4442038;15,52556204;12,81804555;22,0488009;10,65853327;5,826610734;11,68354144;6,702126852;21,70321921;18,70582404;34,66361351;27,93593509;24,77422071;29,98476553;27,1779377;37,6650313;17,34823677;19,70630453;14,62587203;6,365284837;5,980060697;6,204423659;24,85703465;31,39501243;18,99648239;34,92795649;21,26173169;19,9398908;5,079982354;4,729898404;5,12285933;4,371741981;3,760867194;3,946861905;13,57209237;11,13425406;5,886989975;10,48492765;9,818409114;10,58369467;3,623821195;4,006867976;3,664423408;18,05506128;12,187302;17,71960952;12,98708509;11,92989354;16,11966417;10,6474217;15,49853398;10,05600225;12,04919598;21,44436622;23,73917367
330,981;57,26311715;57,30587605;60,91055385;28,59398142;19,35892295;24,59638575;15,55874812;12,8358142;22,10848579;10,61792418;5,872888813;11,77612334;6,668355582;21,48747914;18,51129199;35,05736813;28,33615219;25,10124006;30,35612796;27,4041569;38,0245498;17,59013292;19,84865702;14,76655841;6,349469352;5,983953598;6,214292316;25,06611527;31,45350788;19,05806881;35,01065299;21,34232242;20,10109258;5,141997182;4,843907771;5,101524014;4,379748298;3,746292466;3,905387665;13,58102966;11,20350653;6,014198749;10,57557007;9,869235829;10,6867534;3,633356323;3,983178049;3,661372422;18,41713928;12,42588875;18,05645643;13,04666738;12,01953553;16,19188916;10,62408605;15,48431521;10,06588101;12,16022945;21,50273583;23,87570858
331,576;57,93688293;57,97321267;61,42979189;28,63377175;19,44118832;24,79383685;15,70611435;13,0374391;22,31022555;10,76439238;5,890040624;11,81704163;6,788938924;21,44094858;18,44886779;35,21855445;28,61638701;25,28081043;30,67446978;27,59790368;38,2981498;17,64688283;19,92581519;14,83317134;6,393138715;5,986494855;6,201844845;25,25648838;31,87391894;19,19004297;35,03992422;21,42819719;20,18372931;5,145766623;4,842477749;5,163380317;4,437381636;3,843013751;3,968644881;13,82344013;11,27677607;6,03750015;10,72903048;9,859287551;10,80849862;3,69743416;4,009313535;3,724799015;18,64258921;12,70481238;18,38475586;13,22323598;12,112861;16,32358682;10,53196844;15,48363486;10,04788865;12,26274971;21,55655931;23,94325548
332,171;58,33489294;58,56518023;61,86437474;28,56809162;19,43657873;24,72895026;15,66162617;12,94506807;22,23151195;10,70087865;5,862986547;11,70170854;6,711610319;21,05116157;18,27044676;35,51532323;28,83757203;25,52421589;30,8476548;27,7393096;38,77690899;17,81806917;19,93965772;14,85135283;6,363634379;6,05599273;6,246624708;25,45610426;31,85998155;19,33203905;35,2181996;21,47762599;20,15355176;5,19446275;4,879052932;5,216993547;4,439864521;3,832199301;4,024955108;13,80318271;11,33408789;6,071433471;10,72984832;9,889447319;10,90961356;3,682193584;3,973860309;3,685599308;18,77211407;12,87545609;18,64483178;13,28027973;12,25667487;16,41085894;10,69333387;15,61795905;10,11294098;12,17480716;21,59257075;23,93047882
332,766;58,92237723;59,26574732;62,61838482;28,73964954;19,46205323;24,81561944;15,71005582;13,01422807;22,35040909;10,67345403;5,867486984;11,79534746;6,702980563;21,00025857;17,95725077;35,77340941;29,11254992;25,642331;31,05653182;28,04795588;38,97482441;17,90072828;20,15088038;15,08774437;6,478420721;6,166815928;6,29444555;25,64700761;31,96225621;19,60956657;35,34828513;21,67137887;20,23892042;5,176504652;4,866088378;5,227551665;4,502320325;3,813464545;4,035165888;13,98922237;11,38256233;6,161477923;10,82893089;10,01416352;11,02132958;3,66328098;3,917147921;3,693314732;19,09288566;13,13151863;18,99355161;13,41852643;12,24469026;16,56777348;10,72261459;15,7614859;10,19294013;12,15098771;21,68569141;24,0101035
333,36;59,63941335;59,83051403;63,0310407;28,65188801;19,57452597;24,76926267;15,6921187;13,10556584;22,44677616;10,64277348;5,8522248;11,80468391;6,691769241;20,73944752;17,85703943;36,16684745;29,36324572;25,84894178;31,22520092;28,22288499;39,28553736;17,89304264;20,17936383;15,06882648;6,345833288;6,009338491;6,144786689;25,92120911;32,15108353;19,55518546;35,36091018;21,89610947;20,31196145;5,237205992;4,868181818;5,234770701;4,500377976;3,817759768;4,018441056;14,12111968;11,4248184;6,285909618;10,88679346;10,15758862;11,10669761;3,67103609;3,963081047;3,692975824;19,33409388;13,40326593;19,37618255;13,42166183;12,32352029;16,57474904;10,56330612;15,67691141;10,04013102;12,19510425;21,67014065;24,08831762
333,955;60,19702514;60,49031293;63,65861611;28,88234365;19,52843605;24,93275373;15,70037522;13,11136245;22,48481252;10,69530407;5,802916578;11,82411278;6,688333133;20,51687089;17,66253328;36,4413151;29,71489098;26,06452557;31,54645888;28,39165596;39,57002811;18,21478249;20,28658585;15,21910063;6,357937033;6,091185437;6,236370438;26,08139677;32,34898331;19,55351266;35,57500791;21,92364391;20,50383182;5,242438458;4,884832679;5,294214605;4,518125773;3,851776756;4,034220429;14,10784089;11,51456726;6,303760694;11,01292993;10,17467983;11,23360761;3,661832515;3,96920891;3,693865972;19,68765261;13,55017801;19,77340174;13,51737894;12,39802987;16,71323593;10,61864233;15,73254925;10,17174025;12,26720494;21,72947681;24,18752089
334,55;60,54932959;61,03067853;63,96399677;28,98922972;19,70517255;24,95458073;15,69614813;13,04294734;22,46559882;10,6423601;5,820059262;11,72562768;6,61291028;20,28591633;17,48159954;36,74292545;29,9277206;26,33212501;31,79723761;28,61129501;39,69945872;18,24622134;20,31194424;15,21116665;6,386490258;6,039760137;6,170314476;26,36441126;32,69308226;19,73977299;35,67506394;22,02302365;20,54488598;5,25624848;4,878728501;5,241919292;4,415507363;3,795120994;3,981186572;14,22411514;11,51000077;6,319374208;11,07552185;10,20713365;11,37764123;3,621109422;3,926572243;3,692502534;19,88437226;13,82320229;20,03827143;13,61018717;12,48055883;16,82734799;10,71496953;15,89348209;10,08755965;12,26671608;21,84729169;24,19100108
335,144;60,99360828;61,4792807;64,54582891;29,00707799;19,72622196;24,97417878;15,89444247;13,15725718;22,70270779;10,71579883;5,806706258;11,75343277;6,637179166;20,17253303;17,48250006;37,08862901;29,9939727;26,34910313;31,93402985;28,74880269;39,98775812;18,3207577;20,35121534;15,40783614;6,435924534;6,142655102;6,211366528;26,50768005;32,68607172;19,89099283;35,70065668;21,97023134;20,70182835;5,28822229;4,895455878;5,301616574;4,487749991;3,886586564;4,013348827;14,26515134;11,5291821;6,460844708;11,17692586;10,29137059;11,42005549;3,656450736;3,955383728;3,710557659;20,10301596;14,06409609;20,28516169;13,68044521;12,61964918;17,01674379;10,65278159;15,79910485;10,25402604;12,31951835;21,84043818;24,26575811
335,739;61,44649699;62,02216204;64,96926289;28,87429328;19,63955073;25,07623641;15,8254532;13,23339389;22,67174833;10,60110262;5,835490224;11,67537036;6,635794261;19,9949512;17,286535;37,30770861;30,26129791;26,53146718;32,11901566;28,86740351;40,1177703;18,44424797;20,63857935;15,32159522;6,535716945;6,188097694;6,189969427;26,66651631;32,91107002;19,95777656;35,81882266;22,12782726;20,82681112;5,33432945;4,973124253;5,344423183;4,517910244;3,872157378;4,077079139;14,36427087;11,67961795;6,549148051;11,1618176;10,3724695;11,56845718;3,711877988;3,955530653;3,703490098;20,26678619;14,24817851;20,54207541;13,80374998;12,79029498;17,04336536;10,7328996;15,80418873;10,34018595;12,25586585;21,80365626;24,30469522
336,333;61,96713823;62,65120776;65,48025112;29,13201416;19,81949811;24,97222294;15,86772979;13,21933625;22,81974455;10,68221438;5,869085245;11,70891309;6,659689914;19,86702595;17,12999571;37,54138424;30,49854816;26,69372845;32,283046;28,95133818;40,36915299;18,55239633;20,69635275;15,43825825;6,488602398;6,190060539;6,174604668;26,80494624;32,96139785;19,99669564;35,89329491;22,14717093;20,9500699;5,297651711;4,991359564;5,279574791;4,556600836;3,870307311;4,087547394;14,46419245;11,76062008;6,579062734;11,26054686;10,45039973;11,65539287;3,677661222;3,928329321;3,675010101;20,53662267;14,42339669;20,79211836;13,77093948;12,78661638;17,14224263;10,67630076;15,81217207;10,21663188;12,36695145;21,86790533;24,46566691
